"","H10","H11","H13","H14","H17","H18","H19","H2","H20","H21","H22","H23","H24","H25","H26","H28","H29","H3","H30","H31","H33","H34","H35","H36","H38","H39","H4","H40","H41","H42","H6","H7","H8"
"gene38265",0.0121727031104996,-0.346855424208228,-0.180085803556704,-0.50695228521448,-0.440127180192943,-0.559068871714048,-0.375488858958971,-0.300611456158938,0.731567031704704,-0.616258622015587,0.249194061654784,0.21316647968598,0.139899025562595,-0.0361115268714804,0.442685866091948,0.762478437073617,-0.26746850164155,0.44763006735871,0.00293243399787185,-1.68017743571879,-1.01562436142191,-0.750337457097691,-0.917096701669915,0.0661689167670677,-0.821169275214236,0.243847897713055,0.430980323013035,-1.46851775586281,-0.107228012557962,-1.5423451500093,0.951033741375851,-0.034998454786348,-0.027521819233548
"gene22044",0.08572133332209,0.445403860245399,-0.0217931115076287,0.619500248101226,0.625293912949836,-0.0996095335719348,0.602188473543486,0.383731407787349,0.151702608731746,0.727184855709274,-0.713682202177421,0.282550951422769,0.0597820704803172,0.411964452689156,0.476678715308449,-0.22327554070151,0.651597907925832,-0.712467477722484,0.309425236225974,2.05175096679611,1.34914613526082,0.670932443968913,0.624049556464852,-0.835829843770137,0.102313184150457,0.0530257157994624,-0.659424542775773,1.2711232524318,-0.056400591642209,1.01518684772275,-1.85085106927652,0.423078342554912,-0.19847408015015
"gene21150",0.12041015193094,-0.288478123448767,0.0985861380184002,-0.237254454519349,0.316839711291439,-0.015404127612983,-0.880786263990794,-0.77547881834111,-0.0715171728144013,-0.467144073870051,-0.115877029297362,-0.295145330151868,-0.253525960966009,-0.172624754851429,0.273320980755793,-0.299334480095051,-0.130759413151149,0.241262853422304,-0.388584376369036,-0.708094978364499,-0.427337933735734,-0.750791893915497,-0.427887464431211,-0.485774181628105,-0.880568779781065,0.236125045983948,0.0271870316626731,-0.721353525776185,-0.529867748021918,-0.360468732091981,0.357006122880929,0.0342039975415201,-0.0109079028546367
"gene35064",-0.254066922269364,0.395054666042035,0.243791672398425,-0.0741021348027966,-0.0858444066238643,-0.651284294193327,-1.62068304700128,-0.106836339594861,0.108443213153737,-0.392951832727948,0.164366256845128,-0.670357963619052,-0.328101510294872,-0.190344300031807,-0.209080584724068,-0.509352329603993,0.00176660232318689,0.481526687372188,-0.478872734672979,0.0957617130890494,-0.71113926827544,-0.792217233414079,-0.0953341183389361,0.0203397455624502,-0.522040838934708,0.0765520168580974,-0.195307622630966,-0.581110924311808,-0.232151332174818,-0.996103201439306,0.254814418220562,-0.107788947004187,0.052486903985592
"gene20264",-0.267087851209516,-0.0311574354271618,-0.126208654384177,-0.109188812884541,0.39195526449209,-0.0192985996943875,-1.14729288132623,0.070096213773241,-0.042071848852281,-0.602688550189488,0.40312185316752,-0.866274573157244,0.409655312751006,-0.281999307872432,0.202727989446706,-0.184943200972978,-0.0311078477610239,-0.0539761935615884,-0.317277714235225,-0.817682257968037,-0.835631437437261,-0.70456433876364,0.167818138511627,0.158708601171415,-1.07224908831949,0.129398467047054,-0.42545660736181,-0.641732622475778,-0.291836062069281,-1.06972635598344,0.641340473439814,0.0803207580219246,-0.166314393345554
"gene31027",-0.0876391927836065,0.15048276272146,0.0448026685819208,-0.199331658276626,-0.384267889849506,0.457397090462005,-0.56150640662478,-0.150677401625458,-0.178901515566077,-0.379494115537564,0.442639103854149,-0.414191027326826,0.400232167303218,-0.232587383185863,0.195295797906856,0.330870448681287,0.0888423300801356,-0.283094086063754,0.10627676388869,-0.728690538607466,-0.712926612261726,-0.295154492816001,-0.566868006516411,-0.0560854321454616,-0.612733176064857,0.0233623828150572,0.165327256746604,-0.944711406143748,-0.259918808969907,-0.222401677205853,0.152023391478619,-0.137908306195214,-0.107974921933871
"gene25923",0.0366659818688445,0.320332851671935,-0.674320522405182,-0.0740778416546759,-0.176804515259842,0.332976324254699,-0.239282991234359,0.3248357679131,0.194130491530944,0.10547237906829,-0.360613922651362,0.143270755310654,0.0265927382153818,-0.254174932885706,-0.395145821704765,-0.172464173461708,-0.100238320447776,-0.268008357694812,-0.22042659865292,0.08587309011063,-0.403827184549334,-0.544030640728717,-0.359649121387801,-0.64322623659743,-0.430751283930086,-0.478475443283986,-0.0102832044164801,-0.392504876871223,-0.0789626227164499,-0.210314670136778,-0.0376399254309963,-0.0138738589219149,0.059795662134942
"gene25105",-0.127921898447092,1.25395221762059,0.251565931561047,0.543353396657936,0.650802340355997,1.16590991138399,0.644229271986549,0.934547667518387,0.0654773289695606,0.662759235390465,-0.60993054254659,0.20288256406267,0.60769140496415,0.613878983901459,0.95372599545462,0.420355805698164,0.329776577402939,-0.088504606184492,0.656426526215782,-0.324717111848293,0.883105978850862,1.46115318622255,-0.459885482141116,-0.271491870933264,0.0845588087741316,-0.155496810720986,0.38916030108828,0.12064957610402,0.763835836172554,0.779130847585958,-0.30370349938465,-0.17707782913695,0.221793909874805
"gene19364",-0.515054499001684,-0.348284276266978,-0.816686690228581,0.0969341806379341,0.166117910429037,0.353136362605589,-0.750344206832396,0.322503821109229,0.125696288141517,-0.3671398540201,0.14947161925811,-0.0330103071657994,0.371263962074266,0.108341582753375,0.49810433711781,-0.629440267431201,0.357598368104766,0.0582886530941742,-0.243442362546015,-0.0732352939704734,-0.218269616762089,-0.678672747528003,-0.012422255846852,-0.119066783933024,-0.551943994568527,0.0810059784626641,0.141027820406803,-0.461276775363877,-0.0456642149279715,-0.476857852068045,-0.402270882313484,-0.350591083677503,-0.029546668580645
"gene33063",0.283140043656213,-0.0729997354927992,-0.268772903980903,-0.31734893058656,-0.510863347697414,-0.639269463263119,-0.667644772268357,0.128639255333245,-0.133766796512176,-0.581371263972336,0.552472337868791,-0.292154170394363,-0.606463406379202,-0.184172266174226,0.269458139903969,-0.385926012861295,-0.141200246798103,-0.334535938627861,-0.256134112528691,-0.842433465867713,-0.336004112667058,-0.355051397547504,0.186194432163292,-0.386361264274909,-0.588161899337906,0.130288341100887,-0.184539339969219,-0.633016535284812,-0.255641832791147,-0.957542862850192,-0.127202772107908,-0.18085094572161,-0.188786079994287
"gene19790",-0.00460519370344611,1.14002907968762,0.175427929994728,0.0178199160791778,0.301243059820507,1.09602838440604,0.844282500964516,1.10001521028855,-0.442909218771909,0.479626698995261,-0.625124805855522,0.309371219247114,-0.971667654112294,0.16137094279852,-0.0851201073533419,-0.140561475451495,0.0720536471361139,-0.841491885953803,-0.275693722075588,1.26587926354999,1.07545790235893,0.0496728190393003,0.458343890422984,-0.0607345512092563,-0.122837844311352,-0.617329806329028,-0.257514955715631,-0.0980306170064344,0.243229671984828,0.842025817654693,-0.636635952942146,0.0203758625823865,0.0950130468391291
"gene23371",-0.136751013111979,0.715075330682619,-0.261689727720677,-0.187901883776216,-0.808617131090646,-0.119023122522736,-0.627977875742728,-0.0883777133256031,0.135096479827859,-0.28668539099207,-0.1690553656633,-0.860169088985056,-0.115889816961326,-0.116941288846501,-0.349477348000652,0.0812130733208154,-0.0366127513184985,0.0392336234674394,0.0338048067069296,-0.653806156328921,-0.490321377994373,-0.655159387000106,-0.440311534571437,0.275672007133778,-0.957915507310601,-0.676956012477315,0.2445601459824,-0.163597709566536,-0.54954040899323,-0.0840248367256675,-0.160031094911863,0.0370215782296193,-0.205233627303059
"gene41013",0.387755869351328,-0.185053694382158,-0.19951657230447,0.144018498879196,-0.0473872053763331,-0.176440036130838,-1.20792177677852,-0.447676315697959,0.129213090835211,-0.409471714428707,-0.112662522621714,-0.536582297436442,-0.154524675203775,-0.171454569656122,0.665779049809146,0.454737285757771,0.165395455743818,-0.372847743359492,-0.138053275898436,-0.292673312427741,-0.734646244618102,-0.422069465841497,-0.149506533959133,-0.180987388815493,-0.757728810407941,0.118900972471331,-0.0430835469418066,-0.711898498136069,-0.242980684594731,-0.455668410892584,-0.180417010820895,-0.19399271692917,-0.202953058909572
"gene2965",0.296289555357408,0.129217326725437,-0.217174103172282,0.0884929114367779,-0.0334131063816979,0.314404297377316,-0.395668129802132,0.0636002624791356,-0.276161052584763,-0.0501934854957328,-0.193507935735839,-0.0701797205810688,-0.298183794185707,-0.0260221155346211,0.495335841962448,0.121156315470169,-0.249738538044468,0.0650743489394187,0.0613742660104266,-0.623087861227794,-0.793345340795881,-0.584222948818583,-0.220884240691694,0.231743700723671,-0.542773971329027,0.385850309626882,0.0960812890776399,-1.0776571753617,-0.573872405775803,-0.602071330745498,-0.0613363494430505,-0.0907312049320406,-0.050598469906744
"gene31556",-0.291699864937097,0.335499410954103,0.0541472890142032,0.0513837889547832,-0.360127669749413,-0.686401734463634,-1.31429347394149,0.397146383924479,-0.358069124574339,-0.0567696049844351,-0.730557111850027,-0.302785555417366,-0.40841042027038,-0.013938816388732,-0.192960811942777,0.518156553264015,-0.39699699878422,-0.419233682053796,-0.025612293648074,-0.506866859740554,-0.265178663837175,-0.39590564127023,-0.212112400223217,0.249271191623936,-0.877869807149695,0.491856894150793,-0.395016440981305,-0.507452325295421,-0.11086175616549,-0.500101856846263,-0.109347574232951,0.196408376226049,0.2845786041099
"gene2923",-0.653459048114376,0.0679607409268233,0.912741540420103,0.155299228699833,-0.049871043889921,-0.00121755302892089,0.0638236069056038,0.691558271036344,0.140937203871958,-0.013372186063629,-0.160438140124304,0.71451892072774,-0.346217397062474,0.0744486409830771,0.160966031034135,0.157940692570581,0.224998542799175,-0.803432637807231,0.113700588331434,0.820600426765361,0.619379730897518,0.451797432242865,0.143465040062246,-0.389191553902829,0.669664343316387,-0.281529181477382,-0.328180514119611,0.54245959771829,0.718041849311835,1.25722473435614,-0.906531465990625,0.0278286997134773,0.0944255194796761
"gene26851",-0.399422010178883,-0.0217817891386789,0.0311099980853683,0.284052582216367,0.494596702195838,0.427328119016955,0.90672363846162,0.899272446567554,-0.0380466596308875,0.32208782326475,-0.138818684279296,0.275178552676156,-0.0752452871541682,0.270094807167837,0.0825633830378626,0.113174046347729,0.304533747432773,-1.18906036025139,0.00210256487536789,1.47144906122235,1.32648570920967,0.516194260334309,0.586582833643766,0.0706684536962108,0.242693378898313,0.382345790664124,-1.05510101011746,0.588436576349524,0.265667593902115,0.36068398987207,-1.36854433996421,0.372483911355076,-0.234191722368696
"gene26856",-0.0394976276996986,1.04269239011205,-0.060432397870845,0.260150748213148,0.213034778889311,0.793303802197432,0.86162494497942,0.695906609370991,0.167222504013939,0.563209469765948,-0.360916289966546,0.344935321869353,0.0794597294021726,0.523664457556146,0.167663610075397,0.184212617960708,0.109779805543883,-0.588465595427957,0.603822194196316,1.26809915284648,1.61995262556473,1.43137118288136,0.213775979128542,-0.0109510079215381,-0.0427552058982495,-0.425280728984978,-0.60441160661866,1.79006211050122,0.88087958584665,0.690039976248721,-0.799523319129847,-0.557971109757561,-0.666630139923508
"gene29363",0.130338478207298,-0.233764939934599,-0.261541138235237,-0.0779048031128973,-0.159714147029754,-0.306438150159053,-2.0595611490381,0.617308252416653,0.46446945469233,0.00648788289520188,0.600268599502086,-0.376614218392963,0.109581723797162,-0.268823588281655,-0.306594564098004,-0.00978753102421754,0.298344846792632,-0.540451672411083,-0.560938233869963,-0.697179431606758,-1.25071619960858,-1.15362685823472,0.333133021674315,-0.929249691402948,-1.56292545382531,0.860485391275026,-0.960817732623682,-1.40534399310076,-0.535286298109919,-1.36774695062045,0.65405766301641,0.233770631193297,-0.195789847499755
"gene3619",0.204824721960856,0.330004066400594,-0.126160254597393,0.0112079301675162,-0.0150085747785539,0.783454915007895,1.37332600262092,0.487739400423014,-0.0207969192081452,0.167343632784906,-0.87912513249739,0.886183004274098,0.261646855164576,0.0870016989361159,-0.332530159394925,-0.262995638008736,0.340583276745009,-0.649693105531915,0.606439350269328,1.40919022644507,1.46703667695435,1.07487591247333,0.143863102972416,-0.526402471104403,0.99865966120741,1.09269527097892,-1.05020516053477,0.21030614725292,0.57305079038679,0.586532169589836,-0.976973429035757,0.202863662096076,-0.078117576387341
"gene41231",-0.302663396476796,0.220882249907955,0.211129850796533,-0.110805354475962,0.647926110181569,0.0477813506927441,0.397019379103763,0.355203478199367,-0.366847933928448,-0.0261714505386427,0.341842327678416,-0.0987666762850313,-0.386370382158615,-0.070080565922525,-0.500582317881059,0.374538913644884,0.464714959671454,-0.109174893684292,0.1306962998591,0.411840555703869,0.583283521805441,-0.0200236024961488,0.888965741525211,-0.547575883180301,1.01323849210712,-0.60264223521482,-1.1134110284822,0.132238061272833,0.556112188612012,0.451951002071105,0.0637070690219869,0.174717076031527,0.386197716163509
"gene19824",-0.1424027783199,1.04896446522735,0.0824217943744897,0.0187025322781882,0.518800518719924,0.882526857158751,0.898155458582232,0.992148136729083,-0.412454133271456,1.00166463809717,0.0330365446351644,0.388419025232645,-0.651605893410435,0.424476028074156,-0.121044185801112,-0.129871069702963,-0.103714299993158,-0.86847949216915,0.0162422025250387,1.19072943805853,1.12596022045734,0.253459456200321,0.433062055694739,0.0319081496924443,-0.66237417114975,-0.559817604470045,-0.0872321032242137,0.0272544906353361,0.219288384111683,0.726070953974853,-0.819614762243603,0.10279361226419,0.271459289522586
"gene3242",-0.380198189964942,0.269212201103095,0.565801302675723,0.131922435199532,0.550114196284951,0.241056991700356,1.55857796489735,0.377779580544365,-0.0474263463156444,0.407417411208887,-0.368928960128309,0.612716554589571,0.38405220565094,0.0892502480756169,-0.855252463127008,-0.138902315594976,0.0119878714574878,-0.325694533972624,0.924172526685491,1.42495470742761,1.33063161597146,0.726578740297595,0.254704796030904,-0.304465916395965,0.772271329821444,-0.0803637603455347,-0.93766501670661,-0.179647954252441,0.994818438424987,0.740423293492882,-0.522235971578902,0.0273434512653541,0.289665110349964
"gene2208",0.0316741286089256,0.229582394731893,-0.193502052775207,-0.00571778866887174,0.15343897516925,-0.0140949849644242,-1.0378764290753,0.101307267192135,0.151737077803831,-0.230406879597245,-0.350858478265844,-0.280944759979434,0.217493398244647,-0.00946418943031104,0.117353674794883,-0.0577584621980893,-0.171490077321923,-0.233308883797887,-0.0391241864971452,0.716881070769149,-0.197374792509464,-0.56784218398961,-0.529412203907983,0.124017413191896,-0.904740360602203,0.520504851440317,0.149874665640653,-0.525238581411721,-0.0916238458061527,-0.362274309516661,-0.12591135368037,-0.13978134916224,-0.293365853273081
"gene26056",0.615074211405119,-0.215001885453681,0.694729119337443,0.245662836594895,0.402928926015406,-0.101025519392375,1.27644948847491,-0.0442170467936757,0.159941007453526,0.219746201945876,-0.469539152056936,0.363719935401201,0.819475300308598,0.521208259897766,0.368587886812278,0.664049652687533,0.260103770944235,0.201465646485988,0.647660253705071,0.856530056326259,0.897562009321409,0.779375194965202,-0.3509396541569,0.0237243430570642,0.579039992589495,0.528548983531208,-0.231909823045639,0.573491905606037,0.936712406933186,0.817446799815623,-0.541787729251135,0.296303843030146,-0.107280815170285
"gene39234",-0.222351235285087,1.70417500173998,0.103265141439713,0.0186441064975741,0.515919718504922,1.00788730391552,1.56900218467249,1.7929436313852,-0.105236667787587,0.625924195650789,-0.656163417742857,0.573481387888336,0.129503350973624,0.109801589074763,-0.26459778856215,-0.328616139785185,-0.123686051577962,0.130357189333934,0.539045918036388,0.839917291594252,1.62931644788889,1.64500876300621,-0.0322625025530783,-0.228119505548594,0.232900346337119,-0.270682424092112,-0.372465929474165,1.36391913590732,0.598118542351118,0.954730076198612,-0.32851925057192,0.0671770750585972,0.366046462348045
"gene38457",-0.0136749903608771,-0.321814977297259,0.186017649298585,0.279993596160444,0.460688429987028,-0.437306763312966,0.139783839369206,0.83464688242031,0.425666220241948,0.260298972389427,-0.00195777433834862,0.0231682973123601,0.186010380413641,0.0664035106780671,0.0596821310169161,0.358830550561396,0.619504421067027,-0.514286441701288,0.320784532024815,1.03168780413384,0.702071842110083,0.724984850462777,0.289092042542045,0.340225649642637,0.563815313016685,0.363004946197579,-0.704767100523405,0.526004295859223,0.511732366202718,0.120680232595218,-0.6978137811888,0.508248320572621,0.252103440597866
"gene32886",0.463052395931887,-0.0639387403975441,-0.549193326948193,0.073307947897222,-0.373843712474044,-0.605291361735528,-1.16751618140284,-0.369175564238567,-0.234297537094147,-0.429882418993984,0.0309882575945375,-0.239975511444031,-0.271399228952583,-0.267402191751466,-0.721702539906265,0.498216710468517,0.117824827790874,0.0785864470776782,-0.104113501084769,-0.7407503604256,-0.935906245782715,-0.566094064652012,-0.30473296127976,-0.509896891807304,-1.0426113620041,-0.202086555891699,-0.321705544436571,-0.547990190061241,-0.282750264814641,-1.02211152648095,0.318150016410725,0.063066235308426,-0.122802287080686
"gene31843",0.238214967874305,1.453034220651,0.854430516421158,0.236061123016668,0.185575922689092,0.214618270974309,1.50998344819237,0.732300690536595,-0.319056264512387,0.130405350783053,-0.87038205314703,0.727784862598055,-0.00834751424967389,0.507066296643186,0.0136238947116822,-0.498208349168275,-0.317653079531323,-0.0141260742917118,0.636178184405954,2.31093175369585,1.67672183622958,1.20689756589792,0.575473065394085,-0.498844895123737,1.24232503793784,-0.457167050349355,-0.162418092685164,0.818792441634094,0.364219121620099,0.950400316235952,-1.21922881023,0.394545466829832,0.235089356144498
"gene14894",-0.12372511933152,0.325113772192947,0.00494566202445336,0.000398549490584382,-0.223184326089236,-0.41077008440506,-0.901436597786311,-0.334022014637522,0.223738255351499,0.0267177033756156,0.819068925031697,-0.248864890700619,-0.121290916835286,0.190086251593496,-0.249722871030489,-0.283261854912282,-0.184432824181424,-0.0924499979581084,-0.250176112277493,-0.210812688875325,-0.699546356291556,-1.01736168026259,-0.107361812251491,-0.161446602685539,-0.734158511736702,-0.174695223516361,0.170125234850998,-0.694041556485017,0.147307729756435,-0.407167378603671,0.0675450088597095,-0.380997342637259,0.00492951221984856
"gene41420",-0.163008535835966,1.28494444969491,0.156909208429919,0.0804539564469137,0.288732278342675,-0.155385172354789,1.24578681396147,0.657852017570985,-0.374652503554574,0.193965566015081,-0.281820902482423,0.516259589547758,-0.0721428995235743,0.307248965672079,0.395473833797393,0.700109804352532,-0.367953200774011,-0.575599854977715,0.644202238208337,1.37313199316135,0.819078956156066,0.450124526438159,-0.0805830805672518,-0.466699828541626,0.312180501113814,0.075884024312474,-0.169167960227031,1.08017349876969,-0.331615549307695,0.740005165425429,-0.870507983620585,-0.223179915447835,0.115129112568722
"gene28373",-0.0626672505655423,-0.396038587650061,-0.328574795341401,0.168510412834099,-0.0421994191648716,0.462501285071869,-1.31477438991481,0.702068962972008,-0.0345187162931537,-0.401968237136722,0.136823086641735,-0.174178921169366,-0.0334506722799394,-0.402836031238822,-0.428922206067802,0.468822963082218,0.33542485668649,-0.54043448765983,-0.383634365186578,-0.609370968870288,-1.24172498141923,-2.36013294581063,0.0796335087466915,-0.654400668386924,-1.27508576906837,0.221299894628558,-0.318504945600842,-1.35088799551617,-0.583411641722932,-1.11736774818428,0.247515665041704,0.0316345824897035,0.256997284469657
"gene30583",-0.0234740865328097,0.0280695160418448,0.32899286137737,0.552095461911585,-0.105876525550696,-0.0195620769755811,1.74459797709383,-0.217905382920478,0.532763095760759,0.810965718234208,-0.719966720467377,0.524601349712867,0.107410292509889,0.75092141636308,0.213116625259217,0.594557925991025,0.315165608505508,0.271404333318516,0.707283056583446,0.956717495660272,0.710055990999555,1.31822653084022,0.1190108619242,0.977096957289578,0.286868583132587,0.386800108661621,-0.0209839717966045,0.745956851359452,1.09686540431225,0.0964526581405549,-1.47318372466472,-0.194681841418285,0.316219740618317
"gene27850",-0.0768612944185916,-0.573442800868999,-0.645397491034123,-0.0607175338474121,-0.0683669235389148,-0.890098520720653,-0.800304613530162,-0.254192465789931,-0.101631185658633,0.10841689212279,0.634832981880384,-1.19491265121362,-0.822243379371548,-0.272868996909625,-0.621428985930317,0.286075534094367,-0.0141662266987249,-0.0286931643206835,-0.535931650426932,-0.749880608306717,-0.661086454006615,-0.764059989737309,0.340337575955149,-0.566935989605358,-0.0766184642257854,0.595625640081725,-0.0851318858948885,-0.77337982445971,0.109424087889539,-0.63727717963722,-0.0982831990081498,0.342131092537255,0.132055831259254
"gene20680",0.233862886069656,0.339486570977861,-0.0153250124031214,0.385698760621433,-0.0747661023270486,-0.0589429454751471,-0.834837069244284,-0.285933323647963,0.0083816258018577,-0.22969480233958,0.124127625243437,-0.132289611430409,-0.483680721271539,-0.0558133009703588,-0.0152309680875993,0.0767651375847743,-0.321357861552755,0.309400015899112,-0.0330768674939985,-0.868220620494866,-0.618792961267104,-1.29642511077231,0.0342355886412181,-0.301868022927403,-1.08492641824799,-0.0729697066163403,0.443759068839455,-0.0278038601391187,-0.0412195022343208,-0.00554003947815204,0.170712280704531,-0.0192684013541353,0.216671580198702
"gene31267",0.104169011630125,0.618179488472899,0.361634530836551,0.871957141436342,0.437943172057693,0.694825286784001,0.240646696798547,0.942485385555162,0.438289775124189,0.526189733810295,-0.561539002214678,0.854248221649196,0.826211533997784,0.442188343953206,0.314106227129304,0.676632816451299,0.0976208232832692,-0.265631632534738,0.408470002506863,1.01921051078785,0.319147028118537,0.670759770743423,0.128921485293303,0.0913365158900362,-0.906398250375818,0.187776122355787,-0.237582022876698,0.51261725390114,-0.19156709747333,-0.0424694744587186,-0.832598041630666,-0.0255930568731268,0.128632330987312
"gene31909",-0.0434046280094303,1.19732790645919,-0.0856351598573988,0.433264481609142,0.850392948673531,0.858170586689846,0.81822828785573,0.174093553655121,0.619543998484086,0.899755793012249,0.426775438015138,0.317102894316513,0.789971559029787,0.589925067259683,0.0932841980758022,0.502525822466774,0.0561998992156404,-0.297034451149991,0.720699547057109,1.29458024967382,1.62269754300774,1.38806117584633,0.313988440571126,-0.14198061182767,-0.0851949517205137,-0.492264039714902,-0.718445669504869,2.24394001470765,0.84065523508566,0.650894068014865,-1.04327299513073,-0.292185238552227,-0.713518409358046
"gene30468",0.0915000203165755,-0.100769568160846,-1.1167557294569,0.00817087356716982,0.186555963339735,-0.913782801547552,0.756448061616703,-0.122885491562162,-0.264598919124634,-0.313348880565031,0.756031540961644,0.185766687737727,0.0444961833412172,-0.558294073137538,-0.301402884175062,0.0648104735195562,0.988505147151335,-0.490599333575424,0.168733937552096,0.402809873480477,0.329344724192642,0.307684005356573,0.797049857129223,0.523488013117231,0.1373014306262,0.403726959748341,-1.35839694458069,-0.00860867385337938,0.386908799080636,-0.116331219743308,-0.395499017522311,0.287713740451882,0.447596094099752
"gene32935",0.340620675311878,0.059045288783407,-0.34864155159969,-0.0219254362119436,0.672779770160979,-0.0348690071798095,0.26192309313485,0.797551751290732,-0.516194985168468,0.233933472171846,-0.0856074615601275,0.406316951052284,-0.971146935943954,0.411076796069126,-0.292286569762251,-0.285883239880509,0.0819195794945768,-1.32919629235073,-0.0100546881133183,1.56611817580674,0.890068780647852,0.71933487387347,1.19958493702098,-0.32527848143816,0.81715042262757,0.0912813411807922,-1.51885889456611,0.610537640232872,0.285888119077798,0.314109902144905,-1.51057089426458,-0.191894479596017,0.0638864554318647
"gene27100",0.111582069088608,0.0976702344279514,0.380368695639114,-0.0406382445948015,0.0401284936501925,-0.753346707313801,-1.49305880623209,0.417934159226667,0.829300919141701,-0.204702800721079,0.187296308371274,-0.453757674707434,-0.428725068970296,0.0227840990525004,0.0206060885103889,0.143935686173628,-0.14611438553596,-0.138064603180309,-0.19695947856217,0.402184158458898,-1.02847301643989,-0.619767527104319,-0.761565848750969,-0.214808114069952,-1.32234299706633,-0.750605865276346,0.216657924847563,-0.855802983958782,-0.833360717943317,-0.676120116301426,0.379618725435494,-0.0576003432169512,-0.181150002300875
"gene39263",0.156159109330821,-0.356360786774542,-0.0874630834765164,-0.0518012423425908,0.105768713801685,-0.850438689017893,-1.84780303507179,0.597975620269003,0.515864880253601,-0.288739199197819,-0.127516012438665,-1.69987749326653,-0.307148791579241,-0.193874062846981,-0.733726581281862,0.365509965836891,0.0201294051589801,-0.0558431832248643,-0.332568375670563,-1.51099447661464,-1.17753348903531,-1.68284111216405,-0.728489203212368,-0.101311605049964,-2.01565401164083,-0.504266286288606,0.647803354620568,-1.52354245332728,-1.51753291921297,-1.25805866758252,1.22864731813635,0.207357300146214,0.285002309344614
"gene3028",0.236333730143782,1.30740182675425,0.800971213191698,0.316052701657211,0.95105500913606,0.288738078285113,0.239319220842596,1.39810207394333,0.0124795842735042,0.781067313736279,-0.668348237961039,0.129654896275921,1.26914134720274,0.558690375223535,0.128760972330518,0.0464502494462425,0.286458041362999,-0.250418818939009,0.687863210304436,0.529848751037864,0.893377213352948,1.09099711785889,-0.412384386983295,0.297646350254,-0.22846157687079,0.0914847766986574,0.031182444248326,0.192426761036268,0.365405776097767,0.384423389184604,-1.18149137465793,0.0996405638063255,-0.637992270126078
"gene27613",-0.12510729388671,-0.292322987284379,0.0606424633534875,-0.238611262987246,0.0501710975746945,-0.472760796044385,-0.708773527085854,0.158923833965438,0.0183686912404604,-0.959655394211739,-0.282848900161876,-0.545382780777874,0.186778225745711,-0.0413135568158366,0.246118107568518,-0.637472716895701,-0.358446020456739,-0.0950541044343286,0.108422104028012,-0.309654653853175,-0.429936026126092,-0.19641338365454,-0.673503888033489,0.241382328856195,-0.892199368295658,0.219994879073384,-0.039089269245594,0.0187842762656801,-0.288472264193201,-0.707259806040136,0.0876145196732726,0.0498655533555778,0.0995122182880641
"gene19853",-0.256518934880996,0.257772209855024,-0.402243533238186,-0.2262256892995,0.490577677993464,0.0257918071171135,-0.624019083676679,-0.232287120352422,-0.235294658600883,-0.229219595240365,-0.508861643868362,-0.335137248593368,0.699588034504772,0.0354437235082003,-0.367189038006187,-0.870781964158692,-0.179522210664006,-0.972786075591582,-0.0298335786964818,0.17390862260568,-0.24732585597842,-0.143945334025863,0.166407690445923,-1.07667134551474,-0.447350288218887,0.225113567806899,-0.654157715332754,-0.407653234735619,-0.112467591295053,0.63985739744557,0.898456836082032,0.067835855798695,-0.19029364111665
"gene11610",-0.534721936596363,0.133039920615379,-0.615719639690402,-0.448606354229659,0.557462681523964,-0.351922954458966,-0.177708655112224,0.18113097815345,-0.411558302267798,-0.28698116764479,-0.89939084429838,0.0718316108275142,0.0836470937058536,-0.153822470405559,0.370834969129848,-0.585103819064756,-0.0386428282980349,0.0390134979071202,-0.0854258642532075,-0.173897144351555,-0.305573994212366,0.115224622782512,-0.113415345594952,-0.525034196039092,-0.804484787015175,0.233228610687311,-0.635263439173132,-0.0142983267696307,-0.116861554399514,0.202902014526449,0.100747326131884,0.108173559866368,0.116312278526082
"gene12992",0.193257819023097,-0.359699241687161,-0.370557430867484,-0.0838383658236641,0.0283102635769836,-0.482149175487469,-0.60827662624184,-1.18566516057819,-0.33622265153528,-0.349437560880968,0.221238497424483,-0.152373466837326,0.160124802652867,-0.208959948044286,-0.162353826722075,0.144642937346871,-0.122037398055184,0.669756697113756,-0.184908174896162,-0.122057869637593,-0.551725760224707,-0.874237854455893,-0.568292179033397,-0.167667128799944,-0.960108903800548,0.0544959449147854,0.242673234966903,-0.303004083889837,-0.640106564484296,-0.391840495430085,0.238975134736598,0.120834283985389,0.20819975004202
"gene19193",-0.229044190671457,0.799125548263396,0.308748529062156,0.141443855934711,-0.0632145144135226,0.784404921251573,0.987013762416495,0.0616103205217,-0.07723878446432,0.298840693826131,0.348553163373423,0.751337065652669,0.484781765288742,0.225068157949351,0.490318262153411,-0.391254114659962,0.0176266995273878,0.0562179707911639,0.374240665887925,1.18731194957273,0.799687459201832,0.869902676486755,-0.14931927606601,-0.341135315128713,0.241680250039908,0.700716440892077,0.416169629295481,0.36526682197402,0.223305292220641,0.770842992718072,-0.581144888039384,-0.0134176988943374,-0.135553008940944
