"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene32042",76.3283875305513,0.373575639511423,0.104103135789479,3.58851476161948,0.000332567166298525,0.0507596034191194
"gene17813",149.898655782016,0.386164860179358,0.107942242856816,3.57751376994827,0.000346877950964592,0.0518710735099978
"gene22040",383.923853063285,-0.255397438320675,0.0714262511886682,-3.5756802865946,0.000349318346317881,0.0518710735099978
"gene35163",107.905009625165,-0.376664321383683,0.105380710010284,-3.57431944942224,0.000351140014901917,0.0518710735099978
"gene21713",9812.32890309467,0.193565768879247,0.0541691950303106,3.57335509178115,0.000352436316010662,0.0518710735099978
"gene32928",941.030421036918,0.203324372290994,0.0570545264364008,3.56368521466288,0.000365684456521665,0.053344624613302
"gene35635",230.97169311011,-0.308300321423974,0.0866514739656618,-3.55793510848007,0.00037378162017612,0.0536641331752534
"gene37462",343.554518229773,-0.275819253618812,0.0775377836709146,-3.55722385346275,0.000374794759803193,0.0536641331752534
"gene2907",166.865998186292,0.32488638300346,0.0913989766288111,3.55459541218811,0.000378561129600942,0.0536641331752534
"gene17851",56.4166525444777,-0.469446062831236,0.132127502854201,-3.55297763667915,0.000380896844303849,0.0536641331752534
"gene25144",415.60349558961,-0.254906909082595,0.0718067186161306,-3.54990332374459,0.000385372644710941,0.0537725799861737
"gene3505",659.073538743229,-0.227208188881437,0.0640404247240513,-3.54788697702228,0.000388334822735876,0.0537725799861737
"gene36818",202.921259006112,0.363299208613035,0.102459602900947,3.54577997890794,0.000391452899680954,0.0537725799861737
"gene37861",4518.86422485598,0.244245893283873,0.0689362414248046,3.54306948327457,0.000395498482554671,0.0538726596284641
"gene35286",70.8027208366338,0.448807662252242,0.126748490912126,3.54093101245203,0.000398717815740877,0.0538726596284641
"gene24982",183.547770344021,-0.260303299409972,0.0736725927610863,-3.53324472038214,0.000410492307381048,0.0548020395579955
"gene31162",387.763469122751,-0.290096451691663,0.0821310197185705,-3.53211798277563,0.000412245383717025,0.0548020395579955
"gene29721",321.414408644451,-0.300005594984923,0.0850156182595126,-3.52882918605787,0.000417402455767855,0.0550436966470186
"gene36593",11524.6023848951,0.29159552149609,0.0826967855646887,3.52608048190691,0.000421758778574567,0.0551767595716125
"gene24475",97.0414533772498,-0.406757492505445,0.115756556530533,-3.51390456572675,0.000441571426512961,0.0573138849971626
"gene24994",67.0791610389514,-0.438033750239859,0.124860228453511,-3.50819276614532,0.000451162013490013,0.0578811837607523
"gene23018",889.601787010318,-0.177711607785436,0.0507081851407021,-3.50459412602389,0.000457303879163291,0.0578811837607523
"gene32859",367.041739862442,0.254131193529149,0.0725297526988072,3.503819936964,0.000458635359790329,0.0578811837607523
"gene38889",198.364145635206,0.426985851333796,0.121890232050827,3.50303583929308,0.000459987568105954,0.0578811837607523
"gene10474",275.722612551215,0.303804137223822,0.0870221719339955,3.49111186806795,0.000481014801894652,0.059624261616546
"gene39234",615.296893606841,0.330280276764955,0.0946429572706177,3.48975017571109,0.000483472287553217,0.059624261616546
"gene22659",25.7532980991549,0.522368577197235,0.149733259532378,3.48866096169021,0.000485446447733547,0.059624261616546
"gene37700",117.797935661147,0.366013134539431,0.104962365095239,3.48708924581993,0.000488308378927063,0.059624261616546
"gene25029",124.477527793182,0.374280885356437,0.107455689646984,3.48311835870238,0.000495609197812518,0.0600707501230996
"gene1549",67.4942766945936,0.448335201000765,0.12917597964919,3.47073195975236,0.00051904182892384,0.0624517190363546
"gene1135",2.93179481082419,-0.490994260703838,0.141599434388815,-3.46748744317458,0.000525348286184916,0.062616948490145
"gene30015",287.302791041347,0.302578481157987,0.087295825324063,3.46612773331077,0.000528012365938495,0.062616948490145
"gene22917",88.3685495851206,0.401571301545035,0.11608932352185,3.45915790843119,0.000541867122642006,0.0637134086645425
"gene31909",522.471719626715,0.3695070748589,0.106867753122828,3.4576105893628,0.000544988511386829,0.0637134086645425
"gene28006",91.497653803267,0.440371237251056,0.127715219421131,3.44807172744986,0.000564604078346114,0.0652504040936649
"gene29991",18.890679202349,0.528552220473383,0.15331998913977,3.44737971505818,0.000566052401443465,0.0652504040936649
"gene21139",219.346221533033,-0.306123402401293,0.0889032005707974,-3.4433338781489,0.000574589473010971,0.0657654582133046
"gene21977",235.808862165312,0.283882647167226,0.0825451032279434,3.43912159614485,0.000583605036108564,0.0657654582133046
"gene27460",767.783631369214,0.298989993034635,0.0869593851392875,3.43827170069943,0.000585439963642609,0.0657654582133046
"gene23273",1342.63260400263,-0.162947978137039,0.0473990291357213,-3.43779147185606,0.000586479152957764,0.0657654582133046
"gene33210",1277.16560894637,0.323421683003535,0.0943492575137057,3.4279197476096,0.000608225231208096,0.067743139940772
"gene11274",232.331891075032,-0.273237814404942,0.0799875617172041,-3.41600379532725,0.000635473612975377,0.0698836723503368
"gene14092",476.980759205921,-0.270537165149579,0.0792422766651129,-3.41405088968986,0.000640046195182141,0.0698836723503368
"gene26343",2384.72534349456,0.315152902722282,0.0923572429997895,3.41232471310344,0.000644113370208781,0.0698836723503368
"gene17682",3.57981303139686,-0.490471331802955,0.143796595963975,-3.41086886316719,0.000647562280840248,0.0698836723503368
"gene27216",125.387146395454,0.293116089372868,0.085947340037488,3.41041490341666,0.000648641219946708,0.0698836723503368
"gene2203",331.432989245999,0.34913411894523,0.102517890324004,3.40559211511088,0.000660207367314252,0.0706679106675852
"gene41042",91.9613059605291,0.448297390568289,0.13172615379036,3.40325271533964,0.000665886592082931,0.0707818340612099
"gene38068",100.325740210662,0.328538368253548,0.0965827103068835,3.40162713605411,0.000669859628339526,0.0707818340612099
"gene38716",157.528895743653,-0.318303855929516,0.0938375083188212,-3.39207489235595,0.000693654775407324,0.0728293332344862
"gene21096",372.90511262194,0.23462483093992,0.0693617795405363,3.38262415546591,0.000717968165305754,0.0749049825120257
"gene10552",50.1628201714453,0.448358438791923,0.132774060432715,3.37685265729397,0.000733203147438371,0.0756519041709424
"gene41070",664.505179140379,-0.22087818359444,0.0654174938321268,-3.37643909381875,0.000734306276835161,0.0756519041709424
"gene25840",538.498935975413,-0.236877399956834,0.0703484648371125,-3.36720069876874,0.000759354033482638,0.0777465334653901
"gene1438",266.368498350093,0.314716095106552,0.0936210719440885,3.3615946556829,0.000774937908270855,0.078852323950227
"gene19203",252.460098117457,-0.244172182755593,0.0726930991465422,-3.35894583698194,0.00078240400725325,0.0791236052488502
"gene20264",627.881143540717,-0.228302380487719,0.0681442875126642,-3.35027907431405,0.000807301795614658,0.0793555564822135
"gene40818",1461.80670751647,0.232384460715988,0.0693879791417129,3.34905935567576,0.000810864225423891,0.0793555564822135
"gene11742",699.619548629256,-0.235867607595712,0.070460738652595,-3.34750404418341,0.000815427979862956,0.0793555564822135
"gene31843",566.515471466185,0.339274831641887,0.101360080647511,3.34722337901197,0.000816254070459986,0.0793555564822135
"gene21994",123.393040353879,0.333889284447349,0.0997526843659976,3.34717092145904,0.000816408556521123,0.0793555564822135
"gene25066",724.798384757705,0.244371232789884,0.0730141894993522,3.34690057460752,0.000817205150871009,0.0793555564822135
"gene26868",81.2793066502787,-0.389489904309725,0.116387353663143,-3.346496780372,0.000818396299561775,0.0793555564822135
"gene22971",292.494518167628,-0.294364320049738,0.0880135766789465,-3.34453309542813,0.000824211953551386,0.0794521043411757
"gene24446",94.4044004726687,0.395387971443768,0.118434559503669,3.33845098171297,0.000842468931476286,0.0805434729972286
"gene33252",53.6762072144629,-0.439017737884294,0.131540229049461,-3.33751690305493,0.000845305801293408,0.0805434729972286
"gene13881",439.880107120222,0.305941386113755,0.0917559723938427,3.33429397707833,0.000855162244684175,0.0810143358699652
"gene11086",833.860161711961,-0.169553369818891,0.0511348224589814,-3.31581027693801,0.000913778409930497,0.0860003309985806
"gene18615",2.37983578512253,-0.462035258950659,0.139400168384327,-3.31445266032122,0.000918227266182369,0.0860003309985806
"gene27100",467.325589513704,-0.241961027787406,0.0731358713546321,-3.30837690596655,0.000938384263235736,0.0871318889198333
"gene39296",734.35461570499,-0.185145730962616,0.0559752964102747,-3.3076328815765,0.000940880625317297,0.0871318889198333
"gene3525",870.866530446089,-0.183424056733535,0.0554813447661352,-3.30604922261174,0.000946214639383461,0.0871363246681395
"gene24747",111.085760304032,-0.331720802455895,0.10044311176472,-3.30257393093242,0.000958018301491379,0.0877331871210216
"gene23615",148.405214652381,0.316628999604798,0.0960266094612745,3.29730479271464,0.000976175049707035,0.0889020415434849
"gene40350",308.622782541713,0.267808433890403,0.0813015322007997,3.29401459776878,0.000987673689828161,0.0893966443825627
"gene16345",115.440716968363,0.342897274937584,0.104139972120067,3.29265764102804,0.000992452433997147,0.0893966443825627
"gene16718",8800.57554548246,0.239964382872859,0.0729296346622963,3.29035492888487,0.00100061082450629,0.0896416784302265
"gene37694",102.757041743891,0.33355544512264,0.101547510896802,3.28472300479739,0.0010208267725337,0.0909584244240294
"gene41301",990.838504195169,-0.189768926868591,0.0578101542764953,-3.28262273719182,0.00102846203053721,0.0911460651149217
"gene26314",328.797117908313,-0.244030876244158,0.0744570675886354,-3.27747095268905,0.00104741506835539,0.0923293582180228
"gene37015",665.638846188069,-0.220327566355567,0.0673520825438103,-3.27128067958776,0.00107061594724031,0.0931160461173753
"gene38424",165.909217807827,-0.296757346336955,0.0907294286760875,-3.27079483103996,0.00107245686032408,0.0931160461173753
"gene26737",401.365141701835,0.255346396015083,0.0780769625607996,3.27044479754501,0.00107378497521532,0.0931160461173753
"gene25923",624.842816895127,-0.157311143006053,0.0481207562409032,-3.26909124658221,0.00107893501628359,0.0931160461173753
"gene32788",30.9428142967496,-0.461760215545145,0.141331898690453,-3.2672045010624,0.00108615190184592,0.0932506664063962
"gene15021",144.54966355245,-0.292177802528629,0.0894812562979212,-3.26524028178421,0.00109371254286835,0.0934132515888179
"gene27017",151.418719948281,0.307447446914999,0.0942564379449348,3.26181907165442,0.00110699773425177,0.0936122071933841
"gene4125",1.2865163929321,-0.357505076304257,0.109683457830939,-3.25942565427959,0.00111638035702174,0.0936122071933841
"gene19082",386.441689029395,0.212965284388647,0.0653477830478791,3.25895194076609,0.001118246093119,0.0936122071933841
"gene25159",2.39523589534669,-0.455309864994189,0.139768339964693,-3.2576037256306,0.00112357187232848,0.0936122071933841
"gene21038",68.4391555965781,0.370288822375869,0.113676702785007,3.25738531558381,0.00112443684932602,0.0936122071933841
"gene17331",6.55499330307002,-0.490913971040483,0.150801272039629,-3.25537022599834,0.00113244637155032,0.0938052562242993
"gene41013",560.989595427294,-0.202767317521193,0.0623888624952228,-3.25005633075485,0.00115382151008806,0.0950136864143072
"gene20040",119.099162025272,0.37527907327136,0.115509936935362,3.24888995031971,0.00115856290762411,0.0950136864143072
"gene12211",8.0040301258485,-0.496433548247257,0.153047231303732,-3.24366239113501,0.00118003522996319,0.0962955481718475
"gene29347",153.428187835898,0.312705571336071,0.0966767370118885,3.23454825846695,0.00121835329186434,0.0984497771818421
"gene1722",235.378893117223,-0.244972434720469,0.0757363521025917,-3.23454230260037,0.00121837870329385,0.0984497771818421
"gene41241",381.65732006461,-0.217292019447423,0.0672446334166177,-3.23136596048013,0.00123200091875053,0.0990648933887015
"gene29896",1218.21600338012,-0.153000633059355,0.0473699578141922,-3.22990857748907,0.00123829807747194,0.099087890820619
"gene24313",96.2150225345523,-0.380337173724339,0.117818842768659,-3.22815234631988,0.00124592600668429,0.0992166391023371
"gene38457",561.342191370184,0.221136771477594,0.068659279972458,3.22078488976728,0.00127840062415697,0.100829488062673
"gene25895",346.898104845554,0.292878514397589,0.0909339743499903,3.22078207282953,0.00127841318885578,0.100829488062673
"gene25933",64.2805910978945,0.423514943265279,0.131583811745866,3.21859457972866,0.00128820479516859,0.101117942112186
"gene18767",222.9126178531,-0.252797204624632,0.0786396572723159,-3.21462749703038,0.00130613896382924,0.102039785212138
"gene10598",125.484753058861,0.380856603593967,0.118868238075683,3.20402329301352,0.00135521511910703,0.105054150224291
"gene27613",444.319886555417,-0.202857296575777,0.0633361362510912,-3.20286819788888,0.00136066239048552,0.105054150224291
"gene38930",13.4536597807302,-0.490489388485269,0.153172832540026,-3.20219571807616,0.00136384300825032,0.105054150224291
"gene22353",270.227738250228,0.342098442540749,0.106887972256414,3.20053262606655,0.00137173838397877,0.105170862890726
"gene38745",1.49848750469217,0.489437260596457,0.153019053896097,3.19853801297709,0.00138126321726917,0.105410846636412
"gene37126",367.526615386283,-0.22733020939621,0.0711804011953035,-3.1937191358681,0.00140452693217453,0.105557726544622
"gene23037",58.8029457054393,-0.431244716438028,0.135058642132603,-3.19301830396476,0.00140794021661814,0.105557726544622
"gene32256",1.25953309057903,0.485233639217934,0.151974856399533,3.19285473080022,0.00140873797240118,0.105557726544622
"gene1878",138.757107354377,-0.307132383096021,0.0961940585084389,-3.19284151077872,0.0014088024654099,0.105557726544622
"gene27501",184.999674819163,0.325222925302936,0.101928330919165,3.19070196058501,0.001419276066291,0.105861297179822
"gene17095",608.193330094139,-0.19011772269376,0.0596904686591198,-3.18505997631688,0.00144724010544044,0.106721818838111
"gene25917",99.5713570989317,0.334249873080109,0.104951929756844,3.18479015921393,0.00144859007111306,0.106721818838111
"gene11437",65.8582769544546,-0.408961218086011,0.128472336785648,-3.18326285890128,0.00145625345835428,0.106721818838111
"gene12833",123.130382210009,-0.329590203058746,0.103610746872435,-3.18104263319843,0.00146746032417103,0.106721818838111
"gene39478",796.964090050052,-0.169723507321964,0.053358439893374,-3.180818398385,0.00146859658508344,0.106721818838111
"gene3842",1989.89680971851,0.285705734702289,0.0898273691728242,3.18060895396594,0.00146965863117272,0.106721818838111
"gene37597",492.027337102199,-0.226629318988805,0.07132421390142,-3.17745274139353,0.00148574901630001,0.107417047301269
"gene14462",379.965398248113,-0.175066069017731,0.0551907571222258,-3.17201789114848,0.0015138368046123,0.108376579560586
"gene26138",106.54278533532,-0.343147973929345,0.108191299227827,-3.17167809591371,0.00151560904061807,0.108376579560586
"gene40827",163.09606312191,0.311127053483286,0.0981139780384497,3.17107775776209,0.00151874483611352,0.108376579560586
"gene16824",1715.10771481239,0.275103241688337,0.0867909850380995,3.16972138946887,0.00152585168284171,0.108414392844667
"gene23102",346.752916320905,-0.239192853653009,0.0755578154976409,-3.1656930798969,0.00154713944368722,0.10911497959273
"gene24609",0.940516389256096,-0.380142184033492,0.12009473298794,-3.16535267264107,0.00154895081440784,0.10911497959273
"gene21989",172.818341719993,-0.274628304745636,0.0871966890058548,-3.14952675241139,0.00163535134995733,0.114711198522113
"gene34516",454.541577344977,-0.195517484495628,0.0622826188519862,-3.1391981920393,0.0016941082538707,0.118329154477986
"gene34865",361.107148361866,0.249610974229139,0.0796570639931372,3.13356985201769,0.00172693809121506,0.120113280572106
"gene38437",48.1146035898206,0.350974218429142,0.112241428062716,3.12695788432977,0.00176625227264633,0.122279487184632
"gene3265",25.4493005407098,0.467782695963984,0.149649753694379,3.12585008939814,0.0017729190388939,0.122279487184632
"gene25845",0.860633145390565,0.426548386475811,0.13653023045166,3.12420469125946,0.00178286383295728,0.122304575639612
"gene3498",212.919627963569,-0.244514725133509,0.0782863448342018,-3.1233381204775,0.00178812198065679,0.122304575639612
"gene1000",60.8228355260016,0.430186135456637,0.137981093589563,3.1177179732773,0.00182257117586191,0.124145715962429
"_no_feature",961365.478489151,0.232333357364404,0.074803150890093,3.10593009251398,0.00189681553060442,0.128671223071948
