"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene31891",102.904725332576,-0.0257498834508554,0.125141852122073,-0.205765561354622,0.836974043578933,0.962732807665315
"gene18741",6.70643132798116,-0.0182620374228753,0.0888251952345624,-0.20559524101974,0.837107095231668,NA
"gene36355",19.8765838333704,0.0259625939017506,0.12629346967709,0.205573526233244,0.837124058827254,NA
"gene35083",21.0061635965682,0.0242848968741766,0.118168271277656,0.2055111461952,0.837172790546742,NA
"gene39804",9.24243902616575,0.0215026153212884,0.104707216341645,0.205359440089863,0.837291307017929,NA
"gene15879",13.2898891282335,0.0226745657836042,0.110555542952147,0.205096598308225,0.837496654100888,NA
"gene20376",40.1263756512576,0.0271418965215677,0.132350321688378,0.205076165855296,0.837512617569531,NA
"gene28585",17.3894138576846,-0.0229687774099353,0.11212205239315,-0.204855128136582,0.837685314212603,NA
"gene1574",1.31191431873495,0.0164543980247942,0.0804054107938625,0.204642919703237,0.837851119897864,NA
"gene39307",59.6671942088527,-0.0269953833272073,0.131949967890206,-0.204588024982846,0.837894012187355,NA
"gene29774",3.18351283366523,0.0249493632304349,0.121953496649988,0.204580958445503,0.837899533699889,NA
"gene13026",23.9272582919849,0.0264360571776705,0.129232107565966,0.204562609676363,0.837913870738987,NA
"gene33227",3.08343717339566,-0.0187822738884521,0.0918568999398261,-0.204473195816058,0.837983736141367,NA
"gene21772",117.357063105474,-0.0269569024431705,0.131874149001602,-0.20441384947131,0.838030108362678,0.962732807665315
"gene13467",3.11357061953932,-0.0182688714900486,0.0894191405942776,-0.204306050904025,0.83811434176293,NA
"gene37931",61.2295987160091,-0.0265905892429677,0.130286950200442,-0.204092498919186,0.838281215967969,NA
"gene26376",10.8556745130587,0.0238776434966735,0.117127625873645,0.203860048545953,0.838462866055196,NA
"gene36407",44.889769719421,0.0269391297315903,0.13214907106494,0.203854098364052,0.838467515982495,NA
"gene36461",1.93868226815799,-0.0140547734333162,0.0689462873861213,-0.203851055164218,0.838469894173816,NA
"gene1547",1.7032167327768,-0.0192212360281126,0.0942999180836211,-0.20383088786003,0.838485654499745,NA
"gene14988",153.45624088615,0.0253131286968389,0.124222768877465,0.203772053429337,0.838531632745536,0.962732807665315
"gene11301",1.77652074988882,-0.013837608410936,0.0679221479312227,-0.203727485546361,0.838566462260204,NA
"gene27501",173.088103782956,-0.0257558091213557,0.126445921758497,-0.203690310950065,0.838595514210661,0.962732807665315
"gene16977",1115.69375027584,-0.0160848158936745,0.079045758318228,-0.203487400663792,0.838754092494609,0.962732807665315
"gene22740",22.8107999977752,0.025363484643978,0.124669185367545,0.203446301258827,0.83878621326621,NA
"gene3593",2.19298410676715,0.0181252972098739,0.089185894353678,0.203230537084662,0.838954845702667,NA
"gene37780",7.55209778568428,0.0212927561895284,0.104807505284093,0.203160605071287,0.839009503285611,NA
"gene41566",3.02392502431525,-0.0196783421458682,0.0968826693877978,-0.203115193565741,0.83904499650387,NA
"gene26966",13.4043365423237,-0.0239055643002176,0.117704947410363,-0.203097361888061,0.839058933669913,NA
"gene41396",166.737459282987,-0.0234990789982965,0.115717359226271,-0.203073066611787,0.839077922839305,0.962732807665315
"gene14841",54.4357573519763,-0.0267384562530832,0.131682787650471,-0.203052021681496,0.839094371616483,NA
