"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene36595",4.87315980833189,0.179128688431555,0.142375468832231,1.25814292237824,0.208340072756701,NA
"gene10194",10.1726916587531,0.19310920560197,0.15350710634998,1.25798218853596,0.208398197868932,NA
"gene31737",6.93011636557404,0.184378355460448,0.146617125070559,1.25754993062179,0.208554570740123,NA
"gene24117",4.13193943461322,-0.187668139555209,0.149238821432297,-1.25750215496271,0.208571859197215,NA
"gene28745",383.028904834246,0.0980497426431998,0.0779804113437899,1.25736375268567,0.208621948342659,0.457670598878809
"gene26287",5.386482573255,-0.190266599553953,0.151329921593022,-1.25729662416429,0.208646245954264,NA
"gene35377",0.783372482231144,-0.128705239317665,0.10236694559085,-1.25729295306013,0.208647574793799,NA
"gene40352",1.8024682313694,0.156098212077258,0.12416342383938,1.2571996426193,0.208681352686567,NA
"gene28972",9.62853900739496,0.191562549984372,0.152376044629574,1.25716972408662,0.208692183878289,NA
"gene36788",9.78749300986626,-0.186538221248738,0.14839559603298,-1.25703340419402,0.208741539948015,NA
"gene41396",138.853884008561,-0.115013149495535,0.0915048201024818,-1.25690809912226,0.208786915445233,0.457670598878809
"gene13918",48.8600355253347,0.171424163135403,0.136391943690211,1.25684962393939,0.208808092935781,NA
"gene19082",386.441689029395,0.0816534154093531,0.0649716974316203,1.25675361175979,0.208842868276949,0.457670598878809
"gene22653",1.36098651807403,0.133752066532014,0.106432645307083,1.25668272310726,0.208868546640269,NA
"gene21123",99.4986594387781,0.142279741620518,0.11327342269038,1.25607347461746,0.209089332198648,0.457769935761098
"gene1945",47.669948820137,0.165978465747575,0.132143380930955,1.25604827557954,0.209098467717645,NA
"gene21197",523.871932011475,0.0749311660563506,0.0596676872061701,1.2558081193501,0.209185547130843,0.457769935761098
"gene31606",3.13812565313088,0.126481495469761,0.100725462751143,1.25570528062256,0.2092228439562,NA
"gene31608",1.45028473740303,-0.139054595651245,0.110749274145473,-1.25558019882453,0.209268214233714,NA
"gene35261",2.4970836374493,-0.174035432520683,0.13862592787691,-1.2554320478577,0.209321961490816,NA
"gene14087",22.8331148531305,0.18941729259066,0.150881851794887,1.25540143057204,0.209333070293104,NA
"gene40600",125.077546043601,-0.122178814172736,0.0973489955300773,-1.25505983402764,0.209457039973898,0.458038512840648
"gene20569",53.053865491659,0.156259086069656,0.124589069928159,1.25419578266182,0.209770852392587,NA
"gene12005",0.924243021730185,-0.162638895455394,0.129691429531978,-1.25404505172249,0.209825630796448,NA
"gene32768",1.75690723805052,0.168123590972867,0.13407884749675,1.25391584214611,0.209872596183106,NA
"gene35123",4.02732142199693,0.178910022864368,0.142698360243412,1.25376369118178,0.209927910113467,NA
"gene36482",1.28724422157456,-0.144673218530225,0.115403846718595,-1.25362561685661,0.209978115666229,NA
"gene27233",128.661674306599,0.118970984288999,0.0949042882966869,1.25358913094712,0.209991383851279,0.458881100694172
"gene1547",1.68682246802083,-0.177080022047625,0.141260392123812,-1.25357164443107,0.209997743078257,NA
"gene17309",4.44967917728256,-0.185649518799159,0.148164686202586,-1.25299437779202,0.210207752789744,NA
"gene12260",13.7781921644879,0.190212315657731,0.151851270738885,1.25262248206543,0.210343129004657,NA
"gene10146",63.9280119582123,-0.13937508356686,0.111286983955251,-1.25239339420774,0.210426552181372,NA
"gene40011",1.15826206849523,-0.16802351374988,0.134173489167513,-1.25228549091472,0.210465853850873,NA
"gene40620",4.29950736589481,-0.178148004555456,0.142292106701368,-1.25198796114067,0.210574250780048,NA
"gene23990",32.4476866496297,0.174705791911328,0.139558044544898,1.25185038584517,0.210624386273539,NA
"gene34427",4.47980250384913,-0.189138477663843,0.151104962307601,-1.25170262296759,0.210678243966353,NA
"gene32017",38.8321480520149,0.178275322678534,0.142436530681763,1.25161236253952,0.21071114764765,NA
"gene24541",74.1914981830111,0.147941368995583,0.118224971760551,1.25135465707887,0.210805112468754,NA
"gene15295",29.1926602776176,0.179494170436351,0.14345089011741,1.25125867319081,0.210840117955282,NA
"gene19743",161.551948433305,-0.116876766430315,0.0934119556254876,-1.25119708336805,0.210862582082426,0.459791790069862
"gene35080",517.99648203016,-0.0645378156336519,0.0515815425905887,-1.25118041051814,0.21086866359625,0.459791790069862
"gene17758",97.3811746789288,0.133915042490857,0.107041613087294,1.2510559083377,0.210914080463103,0.459791790069862
"gene37097",2.40648653741019,0.191025628107324,0.15269336029775,1.25104082937743,0.210919581562977,NA
"gene30157",0.395148507765174,0.0739127727759417,0.0590897168846643,1.2508567763188,0.210986736085661,NA
"gene36686",112.593933890693,0.132527869831168,0.10595402103033,1.25080547715345,0.211005456111957,0.459791790069862
"gene20460",3.24310506326612,-0.171825747339892,0.137385015584176,-1.25068768678498,0.21104844456938,NA
"gene40199",1.31032032790878,-0.163968537458568,0.131104726774731,-1.25066838925117,0.211055487949432,NA
"gene40657",50.1380240447869,0.152597620378869,0.122029651402876,1.25049624107402,0.21111832759578,NA
"gene40875",35.5844624259087,0.184530936277057,0.147588690924838,1.25030539346021,0.211188008953849,NA
"gene15968",1.74364539990226,-0.17295179235853,0.138329181397554,-1.25029144690354,0.211193101705184,NA
"gene13204",10.0321320739,-0.190534204552004,0.152405472532516,-1.25017954661276,0.211233966644373,NA
"gene29031",1.83117527397465,-0.110297354826492,0.0882303535840658,-1.25010668489956,0.211260578133576,NA
"gene3673",58.2231552078504,-0.15455311048621,0.123647966939779,-1.24994461543782,0.211319779913305,NA
"gene21720",3.08194416556472,0.145731424795458,0.116592323380352,1.24992298438077,0.211327682352759,NA
"gene10854",1.39267894410534,-0.18743979794215,0.14996268826324,-1.24990956159124,0.211332586186406,NA
"gene16000",14.3286005455795,0.177141854968172,0.141728813940549,1.24986479490669,0.211348941680689,NA
"gene14",0.774169918183678,-0.130681810092701,0.104559164409477,-1.24983602184235,0.211359454393924,NA
"gene31096",20.4440106512223,0.186847066503839,0.149520250859979,1.24964388053907,0.211429666077604,NA
"gene25756",41.4550281262071,0.160903719082196,0.128766083612666,1.24958152463658,0.21145245560325,NA
"gene40981",3.26107303383032,0.153902473599883,0.123238786734316,1.24881522837183,0.211732662776124,NA
"gene22689",14.1999488985723,0.191585370910571,0.153424428585282,1.24872794167897,0.211764597419925,NA
"gene35211",3.8935742064303,-0.17231565702487,0.138019954261953,-1.24848365547076,0.211853990292237,NA
"gene30994",6.71707823569411,0.183278164644979,0.14680538080914,1.24844309952956,0.211868833769547,NA
"gene29046",121.525215972119,-0.132052336897947,0.105781880648054,-1.24834552088648,0.211904550639299,0.461424406943706
"gene2786",3.11620399569031,0.166775650773823,0.133611821468641,1.24821029262718,0.211954055652526,NA
"gene32054",60.2717605649592,0.171369054998511,0.137312398759447,1.24802316867777,0.212022572673093,NA
"gene28844",0.988088114210759,-0.145559754527249,0.116645459300627,-1.24788187555678,0.212074318950939,NA
"gene33572",0.696415548295372,-0.143610635731164,0.115099851556833,-1.24770478665868,0.212139187727368,NA
"gene2023",41.5842521648018,0.176206813296882,0.141243398253484,1.24754017161673,0.212199500107503,NA
"gene20042",0.834087066849973,0.135875011222631,0.108974068202975,1.24685637109143,0.212450166549643,NA
"gene40624",4.02685003833192,-0.165019138628686,0.132370022452421,-1.2466503787744,0.212525720768683,NA
"gene13033",1.02932204077833,-0.145034801040455,0.116349645726576,-1.24654269580923,0.212565224636504,NA
"gene12727",11.7093239497019,0.188911763023535,0.151578479019965,1.24629673186425,0.21265547725019,NA
"gene35356",1.68225812868014,-0.130160157469032,0.104454115400629,-1.2460988920332,0.212728091553972,NA
"gene15559",7.46867002828259,-0.187818235137598,0.150734278008362,-1.24602205695495,0.212756297606355,NA
"gene10968",2.25208589938822,0.187766442814711,0.150707638386809,1.24589864737171,0.212801606748092,NA
"gene18910",0.853390306434782,0.112989508007226,0.0906906330272121,1.24587847979099,0.212809011825427,NA
"gene35202",59.1542216708806,-0.152768490678046,0.122627303028673,-1.24579507911322,0.212839636634764,NA
"gene40857",14.8334328772102,0.191044649565452,0.153372429744039,1.24562576132023,0.212901820079562,NA
"gene23071",1.52792688661544,-0.173870912824856,0.13961137910745,-1.24539213018618,0.212987644698818,NA
"gene37152",25.2502043726165,-0.189271317290125,0.151993069772931,-1.24526281081687,0.213035161030135,NA
"gene38122",17.6918609621542,-0.188732465630399,0.151600284993735,-1.24493476801972,0.213155729430663,NA
"gene16945",0.374282629197345,0.0905541463993389,0.0727417343361111,1.24487197378225,0.213178814354465,NA
"gene36629",187.171784327045,0.099164074858173,0.0796650436215171,1.24476270080632,0.213218990469427,0.463958495869517
"gene39363",0.357319434897906,-0.0702527282570502,0.0564456208576959,-1.24460900933596,0.213275507067296,NA
"gene14744",2.19568716123043,-0.17677591430478,0.142043194987548,-1.24452223367883,0.213307421648265,NA
"gene40355",32.4334229635155,-0.189578892418319,0.152341268540724,-1.2444355638777,0.213339300737703,NA
"gene20244",152.263552662884,0.119739664677632,0.0962499836387102,1.24404867565582,0.213481648805983,0.464201975051994
"gene28967",5.90966251071064,0.181846374574863,0.146243742351302,1.24344721798788,0.213703079652067,NA
"gene10119",1.01781601791972,-0.144228373072875,0.116004705988444,-1.2432976045579,0.213758186611044,NA
"gene2008",1.91850480955283,-0.176268103989412,0.141775454461844,-1.24329069977943,0.213760730088384,NA
"gene40995",51.3335060898881,-0.168217662732764,0.135313856678917,-1.24316656742645,0.213806459802639,NA
"gene19018",0.764360596330286,-0.130987279742532,0.105385270280958,-1.2429372662168,0.213890951737119,NA
"gene19834",32.5628797789711,-0.178427444830759,0.143558555873482,-1.24288966091304,0.213908496156,NA
"gene17896",1.55113755499605,-0.155731916612977,0.125320201964603,-1.24267208456115,0.213988694777924,NA
"gene33082",9.80607511513988,0.189211023646738,0.152308491981002,1.24228807721594,0.214130292763578,NA
"gene12537",23.5181352940075,0.188412097978841,0.151691379281796,1.24207518496373,0.214208823274669,NA
"gene29092",7.37773470513967,0.188655851618847,0.151900341728757,1.24197121265022,0.214247183552087,NA
"gene17734",1.64789170619559,-0.166799026499318,0.134309712391207,-1.24189847129952,0.214274024203441,NA
"gene14907",0.656514809562724,0.11511891920945,0.0926985527452103,1.24186317693507,0.214287048257508,NA
"gene1213",6.49586635902318,0.185169118776897,0.149114060091611,1.24179516447433,0.214312147300997,NA
"gene2058",120.679729896088,0.112732762563133,0.0907836971678542,1.24177320466136,0.214320251714308,0.465696580824528
"gene37836",9.58431186338221,0.190171744123194,0.15316121850655,1.24164423590728,0.214367852941074,NA
"gene3396",8.8244932090544,0.179921986967254,0.144907000019254,1.2416376499641,0.214370283959048,NA
"gene25955",0.594209917689612,-0.091714662218668,0.0738671809553661,-1.24161584390348,0.214378333202445,NA
"gene39942",68.7215915005988,0.143463323969055,0.115569197299011,1.24136298704121,0.21447168585001,NA
"gene3173",6.12324338967882,0.188598357317467,0.151930216597584,1.24134857134447,0.214477008888189,NA
"gene12259",110.354180280073,-0.127397986518977,0.102651663802669,-1.24107083898687,0.214579580970192,0.465931262205375
"gene15096",4.04619202552608,-0.164992196551675,0.132981519598929,-1.24071522907311,0.214710966407336,NA
"gene31005",22.8654768339885,0.190037056234758,0.15321811753373,1.24030407952847,0.214862944069991,NA
"gene29564",37.1635359866446,-0.175848828826278,0.141836863503246,-1.23979637227563,0.215050720373477,NA
"gene3514",41.629323002017,0.169822424268306,0.13703415753535,1.23927075790937,0.215245244213019,NA
"gene3670",50.0875949775233,-0.171704340299222,0.138614521768386,-1.23871826781704,0.215449851087693,NA
"gene29716",17.2351086656476,0.153725763122249,0.12411832553337,1.23854203206212,0.215515146967578,NA
"gene26382",121.431419432779,0.132669627082126,0.107133860805809,1.23835383215212,0.2155848913415,0.467500742446181
"gene2631",142.227658333769,-0.120760479137844,0.0975214396696185,-1.2382967227202,0.215606058549391,0.467500742446181
"gene10500",5.37310107542809,-0.184818582614958,0.149299960071466,-1.23790108534851,0.215752739858252,NA
"gene38615",2.57870375628558,0.174853418263379,0.141267474915694,1.2377471768907,0.215809820346937,NA
"gene34974",3.20124356302035,-0.160959647030501,0.130091668955269,-1.2372786691348,0.215983644155406,NA
"gene11514",127.710712842128,-0.112679001508111,0.0910907009718932,-1.23699785275425,0.216087879796566,0.468215750804804
"gene14818",6.8589763919457,0.189826609825656,0.153500217726031,1.2366536845209,0.216215680270105,NA
"gene18661",27.6261800356936,-0.180712671653717,0.146138985533072,-1.23658085482481,0.216242731197709,NA
"gene29862",13.0963468865427,0.189512816950901,0.15328315252483,1.23635777206632,0.216325605355317,NA
"gene19990",10.464819412517,-0.186104988976165,0.150656543439472,-1.23529310262541,0.216721439802947,NA
"gene21717",0.842021118962797,0.120549133548746,0.0976143874573384,1.2349525176443,0.216848176178212,NA
"gene2602",73.8660537416626,0.145885653116416,0.118160477610976,1.23464000879144,0.216964511943874,NA
"gene25856",1.07821364529649,-0.128904282961505,0.104435279922333,-1.23429824727209,0.217091788817131,NA
"gene29759",2.93170065779473,-0.158980116429182,0.128805329522165,-1.23426660231341,0.217103576568204,NA
"gene37102",2.44768385266752,0.189233556190666,0.153316722551802,1.23426559765343,0.217103950811713,NA
"gene11805",2.70820209154948,0.188942061069772,0.153113229015038,1.23400219749278,0.21720208539246,NA
"gene16060",20.1101843402588,-0.189309423009189,0.153439921530406,-1.23376902908331,0.217288983197639,NA
"gene36727",8.44296061708215,-0.186588578865812,0.151321563156727,-1.23306008062155,0.217553349528623,NA
"gene112",2.54692893270104,0.147789177781178,0.119886633256147,1.23274108019544,0.217672379957767,NA
"gene30308",31.9339904457382,-0.182674885347381,0.14821570589338,-1.23249344086914,0.217764815295761,NA
"gene12723",1.18230879358472,-0.140398390640101,0.113942628803218,-1.23218493477601,0.217880009600207,NA
"gene1795",5.58254973265411,0.163637920786451,0.132846006241499,1.23178652799675,0.218028837078514,NA
"gene3049",36.0603156364841,0.182256517702742,0.147979505953923,1.23163350578756,0.218086018951021,NA
"gene11207",1.62275000779926,-0.145092287230413,0.117830829688512,-1.23136099112573,0.218187879868638,NA
"gene39929",8.9762527249718,0.182008827695353,0.147817783855061,1.23130534735806,0.218208682677948,NA
"gene39878",192.87786695808,-0.124439582158999,0.101085317250468,-1.23103518437465,0.218309705247853,0.472697315371407
"gene27829",73.5156671374946,-0.154522024450273,0.125526340598258,-1.23099282360835,0.218325548339055,NA
"gene29625",0.837395871022951,0.171071396483579,0.138990685517142,1.2308119486358,0.218393205576948,NA
"gene38327",62.7919956590976,-0.162162500274605,0.131768540963423,-1.23066172767003,0.218449407972459,NA
"gene29351",57.7887064584135,0.155324055229952,0.126249483604136,1.23029457860582,0.21858681373828,NA
"gene2698",29.0039131822381,-0.182779820035829,0.148573064062597,-1.23023524613331,0.218609024779631,NA
"gene17216",6.99407044297957,-0.185753020309908,0.151005540734975,-1.23010731530651,0.218656921051026,NA
"gene11729",187.735944955811,-0.113251374183871,0.0921053196341239,-1.22958559433643,0.2188523272389,0.473151414046958
"gene17786",10.3929998628174,0.171620643469423,0.139594903295028,1.22941912217748,0.218914704369126,NA
"gene33494",7.35794591323588,-0.178822615598373,0.14546344471465,-1.22933026884632,0.218948002944761,NA
"gene14910",82.5847143463336,-0.15997986478446,0.130140418510518,-1.22928653999626,0.218964392055575,0.473151414046958
"gene11074",258.289190121909,0.112239564247908,0.0913078190369893,1.22924373215441,0.218980436835633,0.473151414046958
"gene37052",11.0976119886662,0.188219645364711,0.153142250523169,1.22905106018561,0.219052662546357,NA
"gene16998",1.41101569619889,-0.131247538939999,0.10681481580282,-1.22873908411996,0.219169647294956,NA
"gene15233",0.397928782831992,0.0863531282928521,0.070279568558577,1.22870885612905,0.219180984566862,NA
"gene31566",18.1184615880896,-0.18854173830373,0.153450724080517,-1.22867936553235,0.219192045678434,NA
"gene39738",68.245206966604,0.157355493731425,0.128082808254268,1.22854500050503,0.219242447377214,NA
"gene2029",360.640568149383,-0.0832212740008621,0.067744104493872,-1.2284651870834,0.219272390148793,0.473165148731746
"gene16169",3.90714663182826,-0.182374447488291,0.148468254414649,-1.22837335299266,0.219306846222384,NA
"gene22815",1.32105482348457,0.146513745200262,0.119279156864639,1.22832646584289,0.219324439740463,NA
"gene20921",17.9647704205203,-0.184011864122167,0.14981329280537,-1.22827461219497,0.219343898023215,NA
"gene24542",26.0555773163109,0.185194207236873,0.15078386501177,1.22820971078316,0.219368254276401,NA
"gene3461",109.370843248303,0.118880319131869,0.0967995408420551,1.22810829573915,0.219406317281746,0.473165148731746
"gene39362",0.996375762264083,-0.159232246436074,0.129662537174705,-1.2280512930387,0.219427713566554,NA
"gene39029",115.961016134455,-0.131124769394426,0.10677932512324,-1.22799773498369,0.219447818249085,0.473165148731746
"gene36531",66.466929237816,0.148104542276094,0.12061478743755,1.22791363664905,0.219479389844247,NA
"gene22565",4.23258613263093,-0.179568524925429,0.146244011683637,-1.22786924988,0.219496054522083,NA
"gene19724",23.3732418730456,-0.187103641130084,0.152454358888676,-1.22727642878817,0.219718711811416,NA
"gene10178",254.980041982854,0.0957608116956994,0.0780383163074191,1.22709991997348,0.219785037949363,0.47317682863788
"gene34299",26.1119814485294,-0.184366818819077,0.150263479901535,-1.22695693551014,0.219838777285128,NA
"gene14798",2.04679152423418,-0.171464665946748,0.139755919932349,-1.22688660365693,0.219865214295419,NA
"gene15033",242.701985528934,0.089625660227792,0.0730587810008935,1.22676095877778,0.219912448573562,0.47317682863788
"gene31793",2.17118322761533,-0.169325271352105,0.138029768514428,-1.22673009724279,0.219924051611306,NA
"gene24876",213.470299468011,0.0976778514376996,0.0796327130488854,1.22660459122794,0.219971242741038,0.47317682863788
"gene23995",3.24588778323101,-0.171797757231244,0.140084116237616,-1.22638998514174,0.220051952947371,NA
"gene26109",80.8659442801032,-0.148490003255591,0.121083142113792,-1.22634745566846,0.220067950181697,0.47317682863788
"gene389",0.629551252555759,-0.169621630329188,0.13832629019773,-1.22624289342773,0.220107284257785,NA
"gene28147",12.1768764994802,0.186746788536637,0.15229822062382,1.22619153245333,0.220126607003798,NA
"gene22741",4.40119148915429,0.187541636615287,0.152970266608856,1.22600058673382,0.220198454234646,NA
"gene18438",36.4405739613816,0.163268683433082,0.133190902072611,1.22582459381552,0.220264690065349,NA
"gene10782",0.70230540102598,-0.118274623926754,0.0964899824377423,-1.22577101724594,0.220284856717474,NA
"gene38123",111.535653051962,0.118511709408637,0.096689019472478,1.22569977496122,0.220311674938499,0.473370305049294
"gene28572",0.802782156497404,-0.0982192952308147,0.0801497470428375,-1.22544735142233,0.220406715309181,NA
"gene20731",4.35939715972208,0.187361908332584,0.152898890758463,1.22539743357957,0.220425513434287,NA
"gene13710",2.17924308771371,-0.16520111404579,0.134814319010847,-1.22539738551435,0.220425531535303,NA
"gene14970",42.638356001145,0.1695000181491,0.138334294054422,1.22529282639355,0.220464910272042,NA
"gene38139",22.8277053744459,-0.176312108894135,0.143898903130135,-1.22524984596086,0.220481098894566,NA
"gene18749",109.343655764133,0.114177639096586,0.0932259533234141,1.22474091201286,0.220672854189472,0.473815702963308
"gene38703",5.42626478022648,0.186878309567067,0.152652769274728,1.2242051713503,0.220874838847446,NA
"gene25900",11.920686622875,-0.182910569112361,0.149420350331672,-1.22413425417856,0.220901585932715,NA
"gene37525",738.654182988337,-0.0565502568708662,0.0462280471780989,-1.22328889760365,0.221220599034117,0.474660783572158
"gene26690",20.1133606118562,0.187528684768321,0.153335923095926,1.22299250548747,0.221332526983563,NA
"gene29822",4.37702746433313,0.184305383695094,0.150748631998338,1.22260070457638,0.221480546881876,NA
"gene15247",32.6148329856164,0.181182474330565,0.14820342357237,1.22252556630105,0.221508941749875,NA
"gene30925",7.9565176909299,0.166449020535081,0.136162403438854,1.22243010061018,0.221545022141373,NA
"gene3115",0.411488456861562,0.0692526673654848,0.0566553067250917,1.22235093883648,0.221574943808859,NA
"gene23686",1.89554623359042,-0.115911590821599,0.0948276473182915,-1.22233962456686,0.221579220627311,NA
"gene29711",3.47089725209131,-0.178283156210518,0.145869137824487,-1.22221299768723,0.221627089897801,NA
"gene12122",2.09733699175406,-0.148223126867579,0.121310479505638,-1.22184931979178,0.221764613718955,NA
"gene41608",198.307953330007,-0.101776141946325,0.0832968570446413,-1.22184852535048,0.221764914201707,0.475497333445025
"gene40560",0.484989912548009,0.0775692290783078,0.0634927795322773,1.22170158008084,0.221820498553004,NA
"gene41497",1.10797904396872,0.161857951965366,0.132599704188481,1.22065092796358,0.222218214982519,NA
"gene12790",2.48146043796221,-0.16510714712676,0.13526891675373,-1.2205845296104,0.222243366722599,NA
"gene15813",0.408851446868882,-0.0321630044695384,0.0263589340735003,-1.2201936686762,0.222391466423771,NA
"gene12538",2.20408142344434,-0.162114032534009,0.132873738865112,-1.22006074276709,0.222441848997064,NA
"gene24208",13.622617949964,0.184049485752762,0.15086109424029,1.21999304512275,0.222467511405649,NA
"gene16208",2.46024445874207,-0.16969904784438,0.13916314162627,-1.21942524336017,0.22268283366872,NA
"gene10941",4.74623096756954,0.154564174264766,0.126775491823505,1.21919601368968,0.222769804594195,NA
"gene19024",0.76132869492112,-0.0950049977734904,0.0779286853912539,-1.2191274278079,0.222795831158107,NA
"gene38818",36.6589893774485,-0.174159629836799,0.142946623536259,-1.21835427468228,0.223089373281477,NA
"gene40984",255.376279092713,-0.103283831157114,0.084784610024171,-1.21819079108424,0.22315147833316,0.478137370763952
"gene30686",1.54496780748357,-0.140652029516031,0.115472165873039,-1.21806002730283,0.223201162504168,NA
"gene23362",1.70075849174939,0.132938567574261,0.109149213705492,1.21795259041405,0.223241989460489,NA
"gene32408",4.49343365925231,-0.179970800031145,0.147793550246495,-1.2177175508064,0.223331325194256,NA
"gene36112",30.113123106354,-0.178593074135864,0.146663883521457,-1.21770315804938,0.223336796539347,NA
"gene20801",355.663716560117,-0.0837348101195896,0.0687648135901832,-1.2176984964814,0.223338568635056,0.478205460936952
"gene3765",18.1071925909189,0.185181447331633,0.152132669811337,1.21723655781023,0.22351422457546,NA
"gene18049",0.769952059361404,-0.155365046887346,0.127648604013309,-1.21713079503123,0.223554455632027,NA
"gene37533",19.9128727247005,0.169251549631546,0.139060227232739,1.21710968692923,0.223562485553549,NA
"gene3659",79.475915660709,0.157667967868641,0.129556518113942,1.21698213385123,0.223611013548634,NA
"gene11947",1.25578829625115,-0.179446082392229,0.147462279808582,-1.21689480608306,0.223644242034548,NA
"gene201",1.93418610773235,-0.184016020087559,0.151249723257754,-1.21663706963593,0.223742332141506,NA
"gene11392",16.9128659259307,-0.183904068720294,0.151204583314005,-1.21625988240305,0.223885938639448,NA
"gene1414",0.422157675714387,-0.0745023554465875,0.0612597507668326,-1.21617137702958,0.223919644835714,NA
"gene17241",1.25038025687989,-0.118133654828283,0.0971466921461629,-1.21603373432977,0.223972071594795,NA
"gene37772",353.585608302089,0.0756614429600519,0.0622226007306987,1.21598007912779,0.223992510714041,0.478430449693231
"gene30559",7.15835123006328,-0.17969617576278,0.147780365462782,-1.21596786690879,0.223997162956274,NA
"gene33323",8.29413287984218,-0.186623714382913,0.153495744025322,-1.21582338043279,0.224052210292592,NA
"gene39666",609.67414499633,-0.0761515156172239,0.0626337670417146,-1.21582205915391,0.224052713726077,0.478430449693231
"gene21791",157.528281174316,0.0878714795685004,0.0722750486431263,1.21579274200679,0.224063884349242,0.478430449693231
"gene309",43.0400732016331,0.175483389304554,0.144342140456665,1.21574606521259,0.224081670287416,NA
"gene36713",111.703625147315,0.127245879733693,0.104673655758286,1.21564379128528,0.224120644738997,0.478430449693231
